%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2,y3,y4
1.3111669e+01,2.1407526e+00,2.0382727e+03,2.4498490e+04,2.6025234e+01,1.9243353e+02,1.2000000e+01,0.0000000e+00,8.1530908e+02,8.1328851e+02,2.4844045e-03,5.6149788e-02
1.3112669e+01,2.1402421e+00,2.0382850e+03,2.4500529e+04,2.6025438e+01,1.9245956e+02,1.2000000e+01,0.0000000e+00,8.1531403e+02,8.1329492e+02,2.4826261e-03,5.6109704e-02
1.3113669e+01,2.1397321e+00,2.0382974e+03,2.4502568e+04,2.6025642e+01,1.9248560e+02,1.2000000e+01,0.0000000e+00,8.1531897e+02,8.1330127e+02,2.4808478e-03,5.6069620e-02
1.3114670e+01,2.1392221e+00,2.0383097e+03,2.4504607e+04,2.6025846e+01,1.9251163e+02,1.2000000e+01,0.0000000e+00,8.1532391e+02,8.1330768e+02,2.4790694e-03,5.6029536e-02
1.3115670e+01,2.1387129e+00,2.0383220e+03,2.4506646e+04,2.6026051e+01,1.9253766e+02,1.2000000e+01,0.0000000e+00,8.1532880e+02,8.1331403e+02,2.4772179e-03,5.5987813e-02
1.3116671e+01,2.1382039e+00,2.0383344e+03,2.4508686e+04,2.6026253e+01,1.9256369e+02,1.2000000e+01,0.0000000e+00,8.1533374e+02,8.1332037e+02,2.4755131e-03,5.5949379e-02
1.3117671e+01,2.1376953e+00,2.0383467e+03,2.4510725e+04,2.6026455e+01,1.9258972e+02,1.2000000e+01,0.0000000e+00,8.1533868e+02,8.1332666e+02,2.4738084e-03,5.5910956e-02
1.3118671e+01,2.1371870e+00,2.0383590e+03,2.4512764e+04,2.6026657e+01,1.9261575e+02,1.2000000e+01,0.0000000e+00,8.1534363e+02,8.1333301e+02,2.4721036e-03,5.5872533e-02
1.3119672e+01,2.1366789e+00,2.0383713e+03,2.4514803e+04,2.6026859e+01,1.9264178e+02,1.2000000e+01,0.0000000e+00,8.1534857e+02,8.1333929e+02,2.4703988e-03,5.5834100e-02
1.3120672e+01,2.1361713e+00,2.0383837e+03,2.4516842e+04,2.6027061e+01,1.9266782e+02,1.2000000e+01,0.0000000e+00,8.1535345e+02,8.1334564e+02,2.4686209e-03,5.5794034e-02
1.3121673e+01,2.1356640e+00,2.0383960e+03,2.4518881e+04,2.6027264e+01,1.9269385e+02,1.2000000e+01,0.0000000e+00,8.1535840e+02,8.1335193e+02,2.4669161e-03,5.5755604e-02
1.3122673e+01,2.1351569e+00,2.0384082e+03,2.4520920e+04,2.6027466e+01,1.9271988e+02,1.2000000e+01,0.0000000e+00,8.1536328e+02,8.1335828e+02,2.4651382e-03,5.5715531e-02
1.3123673e+01,2.1346502e+00,2.0384204e+03,2.4522959e+04,2.6027668e+01,1.9274591e+02,1.2000000e+01,0.0000000e+00,8.1536816e+02,8.1336456e+02,2.4632870e-03,5.5673804e-02
1.3124674e+01,2.1341441e+00,2.0384326e+03,2.4524998e+04,2.6027870e+01,1.9277194e+02,1.2000000e+01,0.0000000e+00,8.1537305e+02,8.1337091e+02,2.4615091e-03,5.5633727e-02
1.3125674e+01,2.1336379e+00,2.0384448e+03,2.4527037e+04,2.6028072e+01,1.9279797e+02,1.2000000e+01,0.0000000e+00,8.1537793e+02,8.1337720e+02,2.4597312e-03,5.5593655e-02
1.3126675e+01,2.1331325e+00,2.0384570e+03,2.4529076e+04,2.6028275e+01,1.9282401e+02,1.2000000e+01,0.0000000e+00,8.1538281e+02,8.1338354e+02,2.4579535e-03,5.5553582e-02
1.3127675e+01,2.1326272e+00,2.0384692e+03,2.4531115e+04,2.6028477e+01,1.9285004e+02,1.2000000e+01,0.0000000e+00,8.1538770e+02,8.1338983e+02,2.4561756e-03,5.5513509e-02
1.3128675e+01,2.1321228e+00,2.0384814e+03,2.4533154e+04,2.6028679e+01,1.9287607e+02,1.2000000e+01,0.0000000e+00,8.1539258e+02,8.1339618e+02,2.4543980e-03,5.5473439e-02
1.3129676e+01,2.1316185e+00,2.0384937e+03,2.4535193e+04,2.6028879e+01,1.9290210e+02,1.2000000e+01,0.0000000e+00,8.1539746e+02,8.1340240e+02,2.4526936e-03,5.5435020e-02
1.3130676e+01,2.1311147e+00,2.0385059e+03,2.4537232e+04,2.6029079e+01,1.9292813e+02,1.2000000e+01,0.0000000e+00,8.1540234e+02,8.1340869e+02,2.4509893e-03,5.5396605e-02
1.3131677e+01,2.1306112e+00,2.0385181e+03,2.4539271e+04,2.6029280e+01,1.9295416e+02,1.2000000e+01,0.0000000e+00,8.1540723e+02,8.1341498e+02,2.4492852e-03,5.5358194e-02
1.3132677e+01,2.1301079e+00,2.0385303e+03,2.4541311e+04,2.6029480e+01,1.9298019e+02,1.2000000e+01,0.0000000e+00,8.1541211e+02,8.1342120e+02,2.4475809e-03,5.5319771e-02
1.3133677e+01,2.1296051e+00,2.0385425e+03,2.4543350e+04,2.6029680e+01,1.9300623e+02,1.2000000e+01,0.0000000e+00,8.1541699e+02,8.1342749e+02,2.4458768e-03,5.5281363e-02
1.3134678e+01,2.1291025e+00,2.0385547e+03,2.4545389e+04,2.6029881e+01,1.9303226e+02,1.2000000e+01,0.0000000e+00,8.1542188e+02,8.1343372e+02,2.4441725e-03,5.5242945e-02
1.3135678e+01,2.1286001e+00,2.0385669e+03,2.4547428e+04,2.6030081e+01,1.9305829e+02,1.2000000e+01,0.0000000e+00,8.1542676e+02,8.1344000e+02,2.4423953e-03,5.5202886e-02
1.3136679e+01,2.1280978e+00,2.0385790e+03,2.4549467e+04,2.6030281e+01,1.9308432e+02,1.2000000e+01,0.0000000e+00,8.1543158e+02,8.1344623e+02,2.4406179e-03,5.5162821e-02
1.3137679e+01,2.1275959e+00,2.0385911e+03,2.4551506e+04,2.6030481e+01,1.9311035e+02,1.2000000e+01,0.0000000e+00,8.1543646e+02,8.1345251e+02,2.4389138e-03,5.5124398e-02
1.3138680e+01,2.1270950e+00,2.0386031e+03,2.4553545e+04,2.6030682e+01,1.9313638e+02,1.2000000e+01,0.0000000e+00,8.1544128e+02,8.1345874e+02,2.4371364e-03,5.5084337e-02
1.3139680e+01,2.1265943e+00,2.0386152e+03,2.4555584e+04,2.6030882e+01,1.9316241e+02,1.2000000e+01,0.0000000e+00,8.1544611e+02,8.1346503e+02,2.4353592e-03,5.5044271e-02
1.3140680e+01,2.1260939e+00,2.0386273e+03,2.4557623e+04,2.6031082e+01,1.9318845e+02,1.2000000e+01,0.0000000e+00,8.1545093e+02,8.1347125e+02,2.4335820e-03,5.5004206e-02
1.3141681e+01,2.1255941e+00,2.0386394e+03,2.4559662e+04,2.6031282e+01,1.9321448e+02,1.2000000e+01,0.0000000e+00,8.1545575e+02,8.1347754e+02,2.4318045e-03,5.4964144e-02
1.3142681e+01,2.1250947e+00,2.0386515e+03,2.4561701e+04,2.6031481e+01,1.9324051e+02,1.2000000e+01,0.0000000e+00,8.1546063e+02,8.1348376e+02,2.4301743e-03,5.4927390e-02
1.3143682e+01,2.1245952e+00,2.0386636e+03,2.4563740e+04,2.6031679e+01,1.9326654e+02,1.2000000e+01,0.0000000e+00,8.1546545e+02,8.1348993e+02,2.4284704e-03,5.4888982e-02
1.3144682e+01,2.1240962e+00,2.0386757e+03,2.4565779e+04,2.6031878e+01,1.9329257e+02,1.2000000e+01,0.0000000e+00,8.1547028e+02,8.1349615e+02,2.4267668e-03,5.4850571e-02
1.3145682e+01,2.1235976e+00,2.0386877e+03,2.4567818e+04,2.6032076e+01,1.9331860e+02,1.2000000e+01,0.0000000e+00,8.1547510e+02,8.1350232e+02,2.4250629e-03,5.4812167e-02
1.3146683e+01,2.1230996e+00,2.0386998e+03,2.4569857e+04,2.6032274e+01,1.9334464e+02,1.2000000e+01,0.0000000e+00,8.1547992e+02,8.1350854e+02,2.4232862e-03,5.4772105e-02
1.3147683e+01,2.1226015e+00,2.0387119e+03,2.4571896e+04,2.6032473e+01,1.9337067e+02,1.2000000e+01,0.0000000e+00,8.1548480e+02,8.1351471e+02,2.4216557e-03,5.4735359e-02
1.3148684e+01,2.1221037e+00,2.0387240e+03,2.4573936e+04,2.6032671e+01,1.9339670e+02,1.2000000e+01,0.0000000e+00,8.1548962e+02,8.1352094e+02,2.4199521e-03,5.4696947e-02
1.3149684e+01,2.1216066e+00,2.0387361e+03,2.4575975e+04,2.6032869e+01,1.9342273e+02,1.2000000e+01,0.0000000e+00,8.1549445e+02,8.1352710e+02,2.4182487e-03,5.4658551e-02
1.3150684e+01,2.1211095e+00,2.0387480e+03,2.4578014e+04,2.6033068e+01,1.9344876e+02,1.2000000e+01,0.0000000e+00,8.1549921e+02,8.1353333e+02,2.4164717e-03,5.4618485e-02
1.3151685e+01,2.1206129e+00,2.0387600e+03,2.4580053e+04,2.6033266e+01,1.9347479e+02,1.2000000e+01,0.0000000e+00,8.1550403e+02,8.1353955e+02,2.4147683e-03,5.4580085e-02
1.3152685e+01,2.1201167e+00,2.0387720e+03,2.4582092e+04,2.6033464e+01,1.9350082e+02,1.2000000e+01,0.0000000e+00,8.1550879e+02,8.1354572e+02,2.4129914e-03,5.4540027e-02
1.3153686e+01,2.1196208e+00,2.0387839e+03,2.4584131e+04,2.6033663e+01,1.9352686e+02,1.2000000e+01,0.0000000e+00,8.1551361e+02,8.1355194e+02,2.4112880e-03,5.4501627e-02
1.3154686e+01,2.1191256e+00,2.0387959e+03,2.4586170e+04,2.6033861e+01,1.9355289e+02,1.2000000e+01,0.0000000e+00,8.1551837e+02,8.1355811e+02,2.4095112e-03,5.4461569e-02
1.3155686e+01,2.1186306e+00,2.0388079e+03,2.4588209e+04,2.6034060e+01,1.9357892e+02,1.2000000e+01,0.0000000e+00,8.1552313e+02,8.1356433e+02,2.4076614e-03,5.4419864e-02
1.3156687e+01,2.1181359e+00,2.0388198e+03,2.4590248e+04,2.6034256e+01,1.9360495e+02,1.2000000e+01,0.0000000e+00,8.1552795e+02,8.1357043e+02,2.4060314e-03,5.4383121e-02
1.3157687e+01,2.1176417e+00,2.0388318e+03,2.4592287e+04,2.6034452e+01,1.9363098e+02,1.2000000e+01,0.0000000e+00,8.1553271e+02,8.1357660e+02,2.4043282e-03,5.4344717e-02
1.3158688e+01,2.1171477e+00,2.0388438e+03,2.4594326e+04,2.6034649e+01,1.9365701e+02,1.2000000e+01,0.0000000e+00,8.1553754e+02,8.1358276e+02,2.4026982e-03,5.4307975e-02
1.3159688e+01,2.1166539e+00,2.0388557e+03,2.4596365e+04,2.6034845e+01,1.9368304e+02,1.2000000e+01,0.0000000e+00,8.1554230e+02,8.1358887e+02,2.4009952e-03,5.4269582e-02
1.3160688e+01,2.1161606e+00,2.0388677e+03,2.4598404e+04,2.6035042e+01,1.9370908e+02,1.2000000e+01,0.0000000e+00,8.1554706e+02,8.1359503e+02,2.3992921e-03,5.4231185e-02
1.3161689e+01,2.1156676e+00,2.0388796e+03,2.4600443e+04,2.6035238e+01,1.9373511e+02,1.2000000e+01,0.0000000e+00,8.1555188e+02,8.1360114e+02,2.3976623e-03,5.4194443e-02
1.3162689e+01,2.1151748e+00,2.0388916e+03,2.4602482e+04,2.6035435e+01,1.9376114e+02,1.2000000e+01,0.0000000e+00,8.1555664e+02,8.1360730e+02,2.3959591e-03,5.4156039e-02
1.3163690e+01,2.1146824e+00,2.0389036e+03,2.4604521e+04,2.6035631e+01,1.9378717e+02,1.2000000e+01,0.0000000e+00,8.1556146e+02,8.1361346e+02,2.3942562e-03,5.4117646e-02
1.3164690e+01,2.1141903e+00,2.0389155e+03,2.4606561e+04,2.6035828e+01,1.9381320e+02,1.2000000e+01,0.0000000e+00,8.1556622e+02,8.1361957e+02,2.3925530e-03,5.4079257e-02
1.3165690e+01,2.1136985e+00,2.0389274e+03,2.4608600e+04,2.6036024e+01,1.9383923e+02,1.2000000e+01,0.0000000e+00,8.1557098e+02,8.1362573e+02,2.3908501e-03,5.4040849e-02
1.3166691e+01,2.1132071e+00,2.0389392e+03,2.4610639e+04,2.6036221e+01,1.9386526e+02,1.2000000e+01,0.0000000e+00,8.1557568e+02,8.1363184e+02,2.3890738e-03,5.4000810e-02
1.3167691e+01,2.1127160e+00,2.0389510e+03,2.4612678e+04,2.6036417e+01,1.9389130e+02,1.2000000e+01,0.0000000e+00,8.1558044e+02,8.1363800e+02,2.3873709e-03,5.3962413e-02
1.3168692e+01,2.1122255e+00,2.0389629e+03,2.4614717e+04,2.6036613e+01,1.9391733e+02,1.2000000e+01,0.0000000e+00,8.1558514e+02,8.1364410e+02,2.3855946e-03,5.3922370e-02
1.3169692e+01,2.1117353e+00,2.0389747e+03,2.4616756e+04,2.6036810e+01,1.9394336e+02,1.2000000e+01,0.0000000e+00,8.1558990e+02,8.1365027e+02,2.3838920e-03,5.3883977e-02
1.3170692e+01,2.1112459e+00,2.0389866e+03,2.4618795e+04,2.6037004e+01,1.9396939e+02,1.2000000e+01,0.0000000e+00,8.1559467e+02,8.1365637e+02,2.3822624e-03,5.3847235e-02
1.3171693e+01,2.1107564e+00,2.0389984e+03,2.4620834e+04,2.6037199e+01,1.9399542e+02,1.2000000e+01,0.0000000e+00,8.1559937e+02,8.1366241e+02,2.3804866e-03,5.3807199e-02
1.3172693e+01,2.1102672e+00,2.0390103e+03,2.4622873e+04,2.6037394e+01,1.9402145e+02,1.2000000e+01,0.0000000e+00,8.1560413e+02,8.1366852e+02,2.3788572e-03,5.3770464e-02
1.3173694e+01,2.1097786e+00,2.0390221e+03,2.4624912e+04,2.6037588e+01,1.9404749e+02,1.2000000e+01,0.0000000e+00,8.1560883e+02,8.1367456e+02,2.3771545e-03,5.3732071e-02
1.3174694e+01,2.1092901e+00,2.0390339e+03,2.4626951e+04,2.6037783e+01,1.9407352e+02,1.2000000e+01,0.0000000e+00,8.1561359e+02,8.1368066e+02,2.3755252e-03,5.3695336e-02
1.3175694e+01,2.1088018e+00,2.0390458e+03,2.4628990e+04,2.6037977e+01,1.9409955e+02,1.2000000e+01,0.0000000e+00,8.1561835e+02,8.1368677e+02,2.3738958e-03,5.3658601e-02
1.3176695e+01,2.1083138e+00,2.0390576e+03,2.4631029e+04,2.6038172e+01,1.9412558e+02,1.2000000e+01,0.0000000e+00,8.1562305e+02,8.1369281e+02,2.3721934e-03,5.3620212e-02
1.3177695e+01,2.1078262e+00,2.0390695e+03,2.4633068e+04,2.6038366e+01,1.9415161e+02,1.2000000e+01,0.0000000e+00,8.1562781e+02,8.1369891e+02,2.3705640e-03,5.3583477e-02
1.3178696e+01,2.1073389e+00,2.0390813e+03,2.4635107e+04,2.6038561e+01,1.9417764e+02,1.2000000e+01,0.0000000e+00,8.1563251e+02,8.1370502e+02,2.3687885e-03,5.3543448e-02
1.3179696e+01,2.1068518e+00,2.0390930e+03,2.4637146e+04,2.6038755e+01,1.9420367e+02,1.2000000e+01,0.0000000e+00,8.1563721e+02,8.1371106e+02,2.3670860e-03,5.3505063e-02
1.3180696e+01,2.1063654e+00,2.0391047e+03,2.4639186e+04,2.6038950e+01,1.9422971e+02,1.2000000e+01,0.0000000e+00,8.1564191e+02,8.1371716e+02,2.3653836e-03,5.3466678e-02
1.3181697e+01,2.1058791e+00,2.0391165e+03,2.4641225e+04,2.6039145e+01,1.9425574e+02,1.2000000e+01,0.0000000e+00,8.1564661e+02,8.1372321e+02,2.3636811e-03,5.3428285e-02
1.3182697e+01,2.1053934e+00,2.0391282e+03,2.4643264e+04,2.6039339e+01,1.9428178e+02,1.2000000e+01,0.0000000e+00,8.1565131e+02,8.1372931e+02,2.3619786e-03,5.3389899e-02
1.3183698e+01,2.1049080e+00,2.0391399e+03,2.4645303e+04,2.6039532e+01,1.9430783e+02,1.2000000e+01,0.0000000e+00,8.1565594e+02,8.1373535e+02,2.3602764e-03,5.3351518e-02
1.3184698e+01,2.1044228e+00,2.0391516e+03,2.4647342e+04,2.6039724e+01,1.9433388e+02,1.2000000e+01,0.0000000e+00,8.1566064e+02,8.1374133e+02,2.3585744e-03,5.3313140e-02
1.3185699e+01,2.1039383e+00,2.0391633e+03,2.4649381e+04,2.6039917e+01,1.9435992e+02,1.2000000e+01,0.0000000e+00,8.1566534e+02,8.1374738e+02,2.3569455e-03,5.3276408e-02
1.3186699e+01,2.1034539e+00,2.0391750e+03,2.4651420e+04,2.6040110e+01,1.9438597e+02,1.2000000e+01,0.0000000e+00,8.1567004e+02,8.1375336e+02,2.3553167e-03,5.3239685e-02
1.3187699e+01,2.1029701e+00,2.0391868e+03,2.4653459e+04,2.6040302e+01,1.9441202e+02,1.2000000e+01,0.0000000e+00,8.1567474e+02,8.1375940e+02,2.3536878e-03,5.3202961e-02
1.3188700e+01,2.1024864e+00,2.0391985e+03,2.4655498e+04,2.6040495e+01,1.9443806e+02,1.2000000e+01,0.0000000e+00,8.1567938e+02,8.1376544e+02,2.3519858e-03,5.3164583e-02
1.3189700e+01,2.1020031e+00,2.0392102e+03,2.4657537e+04,2.6040688e+01,1.9446411e+02,1.2000000e+01,0.0000000e+00,8.1568408e+02,8.1377142e+02,2.3503569e-03,5.3127859e-02
1.3190701e+01,2.1015198e+00,2.0392219e+03,2.4659576e+04,2.6040880e+01,1.9449016e+02,1.2000000e+01,0.0000000e+00,8.1568878e+02,8.1377747e+02,2.3487282e-03,5.3091120e-02
1.3191701e+01,2.1010373e+00,2.0392336e+03,2.4661615e+04,2.6041073e+01,1.9451620e+02,1.2000000e+01,0.0000000e+00,8.1569348e+02,8.1378351e+02,2.3470263e-03,5.3052746e-02
1.3192701e+01,2.1005547e+00,2.0392454e+03,2.4663654e+04,2.6041265e+01,1.9454225e+02,1.2000000e+01,0.0000000e+00,8.1569818e+02,8.1378949e+02,2.3453974e-03,5.3016018e-02
1.3193702e+01,2.1000729e+00,2.0392571e+03,2.4665693e+04,2.6041458e+01,1.9456830e+02,1.2000000e+01,0.0000000e+00,8.1570282e+02,8.1379553e+02,2.3436956e-03,5.2977644e-02
1.3194702e+01,2.0995910e+00,2.0392687e+03,2.4667732e+04,2.6041651e+01,1.9459435e+02,1.2000000e+01,0.0000000e+00,8.1570746e+02,8.1380157e+02,2.3419936e-03,5.2939270e-02
1.3195703e+01,2.0991094e+00,2.0392803e+03,2.4669771e+04,2.6041843e+01,1.9462039e+02,1.2000000e+01,0.0000000e+00,8.1571210e+02,8.1380756e+02,2.3402916e-03,5.2900884e-02
1.3196703e+01,2.0986285e+00,2.0392919e+03,2.4671811e+04,2.6042036e+01,1.9464644e+02,1.2000000e+01,0.0000000e+00,8.1571674e+02,8.1381360e+02,2.3385899e-03,5.2862518e-02
1.3197703e+01,2.0981479e+00,2.0393035e+03,2.4673850e+04,2.6042227e+01,1.9467249e+02,1.2000000e+01,0.0000000e+00,8.1572137e+02,8.1381952e+02,2.3368881e-03,5.2824143e-02
1.3198704e+01,2.0976675e+00,2.0393151e+03,2.4675889e+04,2.6042418e+01,1.9469853e+02,1.2000000e+01,0.0000000e+00,8.1572601e+02,8.1382550e+02,2.3352599e-03,5.2787431e-02
1.3199704e+01,2.0971875e+00,2.0393267e+03,2.4677928e+04,2.6042608e+01,1.9472458e+02,1.2000000e+01,0.0000000e+00,8.1573065e+02,8.1383148e+02,2.3336315e-03,5.2750707e-02
1.3200705e+01,2.0967078e+00,2.0393383e+03,2.4679967e+04,2.6042799e+01,1.9475063e+02,1.2000000e+01,0.0000000e+00,8.1573529e+02,8.1383740e+02,2.3320031e-03,5.2713990e-02
1.3201705e+01,2.0962288e+00,2.0393499e+03,2.4682006e+04,2.6042990e+01,1.9477667e+02,1.2000000e+01,0.0000000e+00,8.1573993e+02,8.1384338e+02,2.3303747e-03,5.2677266e-02
1.3202705e+01,2.0957501e+00,2.0393615e+03,2.4684045e+04,2.6043180e+01,1.9480272e+02,1.2000000e+01,0.0000000e+00,8.1574457e+02,8.1384937e+02,2.3286731e-03,5.2638896e-02
1.3203706e+01,2.0952716e+00,2.0393730e+03,2.4686084e+04,2.6043371e+01,1.9482877e+02,1.2000000e+01,0.0000000e+00,8.1574921e+02,8.1385529e+02,2.3270450e-03,5.2602179e-02
1.3204706e+01,2.0947936e+00,2.0393846e+03,2.4688123e+04,2.6043562e+01,1.9485481e+02,1.2000000e+01,0.0000000e+00,8.1575385e+02,8.1386127e+02,2.3254168e-03,5.2565463e-02
1.3205707e+01,2.0943155e+00,2.0393962e+03,2.4690162e+04,2.6043753e+01,1.9488086e+02,1.2000000e+01,0.0000000e+00,8.1575848e+02,8.1386725e+02,2.3237884e-03,5.2528743e-02
1.3206707e+01,2.0938380e+00,2.0394078e+03,2.4692201e+04,2.6043943e+01,1.9490691e+02,1.2000000e+01,0.0000000e+00,8.1576312e+02,8.1387317e+02,2.3221602e-03,5.2492030e-02
1.3207707e+01,2.0933609e+00,2.0394194e+03,2.4694240e+04,2.6044134e+01,1.9493295e+02,1.2000000e+01,0.0000000e+00,8.1576776e+02,8.1387915e+02,2.3205320e-03,5.2455314e-02
1.3208708e+01,2.0928838e+00,2.0394310e+03,2.4696279e+04,2.6044325e+01,1.9495900e+02,1.2000000e+01,0.0000000e+00,8.1577240e+02,8.1388513e+02,2.3188307e-03,5.2416939e-02
1.3209708e+01,2.0924070e+00,2.0394425e+03,2.4698318e+04,2.6044516e+01,1.9498505e+02,1.2000000e+01,0.0000000e+00,8.1577704e+02,8.1389105e+02,2.3172025e-03,5.2380227e-02
1.3210709e+01,2.0919304e+00,2.0394540e+03,2.4700357e+04,2.6044706e+01,1.9501109e+02,1.2000000e+01,0.0000000e+00,8.1578162e+02,8.1389703e+02,2.3155012e-03,5.2341860e-02
1.3211709e+01,2.0914545e+00,2.0394655e+03,2.4702396e+04,2.6044897e+01,1.9503714e+02,1.2000000e+01,0.0000000e+00,8.1578619e+02,8.1390302e+02,2.3137999e-03,5.2303493e-02
1.3212709e+01,2.0909789e+00,2.0394769e+03,2.4704436e+04,2.6045086e+01,1.9506319e+02,1.2000000e+01,0.0000000e+00,8.1579077e+02,8.1390887e+02,2.3121720e-03,5.2266780e-02
1.3213710e+01,2.0905037e+00,2.0394884e+03,2.4706475e+04,2.6045275e+01,1.9508923e+02,1.2000000e+01,0.0000000e+00,8.1579535e+02,8.1391479e+02,2.3104709e-03,5.2228425e-02
1.3214710e+01,2.0900290e+00,2.0394999e+03,2.4708514e+04,2.6045464e+01,1.9511528e+02,1.2000000e+01,0.0000000e+00,8.1579999e+02,8.1392072e+02,2.3089163e-03,5.2193362e-02
1.3215711e+01,2.0895548e+00,2.0395114e+03,2.4710553e+04,2.6045652e+01,1.9514133e+02,1.2000000e+01,0.0000000e+00,8.1580457e+02,8.1392657e+02,2.3072886e-03,5.2156657e-02
1.3216711e+01,2.0890808e+00,2.0395228e+03,2.4712592e+04,2.6045841e+01,1.9516737e+02,1.2000000e+01,0.0000000e+00,8.1580914e+02,8.1393250e+02,2.3056606e-03,5.2119941e-02
1.3217711e+01,2.0886071e+00,2.0395343e+03,2.4714631e+04,2.6046030e+01,1.9519342e+02,1.2000000e+01,0.0000000e+00,8.1581372e+02,8.1393842e+02,2.3040329e-03,5.2083235e-02
1.3218712e+01,2.0881338e+00,2.0395458e+03,2.4716670e+04,2.6046219e+01,1.9521947e+02,1.2000000e+01,0.0000000e+00,8.1581830e+02,8.1394427e+02,2.3023318e-03,5.2044872e-02
1.3219712e+01,2.0876608e+00,2.0395573e+03,2.4718709e+04,2.6046408e+01,1.9524551e+02,1.2000000e+01,0.0000000e+00,8.1582294e+02,8.1395020e+02,2.3007775e-03,5.2009817e-02
1.3220713e+01,2.0871878e+00,2.0395687e+03,2.4720748e+04,2.6046597e+01,1.9527156e+02,1.2000000e+01,0.0000000e+00,8.1582751e+02,8.1395612e+02,2.2991498e-03,5.1973112e-02
1.3221713e+01,2.0867150e+00,2.0395802e+03,2.4722787e+04,2.6046785e+01,1.9529761e+02,1.2000000e+01,0.0000000e+00,8.1583209e+02,8.1396198e+02,2.2975220e-03,5.1936399e-02
1.3222713e+01,2.0862427e+00,2.0395917e+03,2.4724826e+04,2.6046974e+01,1.9532365e+02,1.2000000e+01,0.0000000e+00,8.1583667e+02,8.1396790e+02,2.2958943e-03,5.1899686e-02
1.3223714e+01,2.0857706e+00,2.0396031e+03,2.4726865e+04,2.6047163e+01,1.9534970e+02,1.2000000e+01,0.0000000e+00,8.1584125e+02,8.1397382e+02,2.2941935e-03,5.1861338e-02
1.3224714e+01,2.0852985e+00,2.0396145e+03,2.4728904e+04,2.6047352e+01,1.9537575e+02,1.2000000e+01,0.0000000e+00,8.1584583e+02,8.1397974e+02,2.2925660e-03,5.1824633e-02
1.3225715e+01,2.0848272e+00,2.0396259e+03,2.4730943e+04,2.6047541e+01,1.9540179e+02,1.2000000e+01,0.0000000e+00,8.1585034e+02,8.1398560e+02,2.2908652e-03,5.1786270e-02
1.3226715e+01,2.0843563e+00,2.0396372e+03,2.4732982e+04,2.6047728e+01,1.9542784e+02,1.2000000e+01,0.0000000e+00,8.1585492e+02,8.1399146e+02,2.2893110e-03,5.1751222e-02
1.3227715e+01,2.0838859e+00,2.0396486e+03,2.4735021e+04,2.6047915e+01,1.9545389e+02,1.2000000e+01,0.0000000e+00,8.1585944e+02,8.1399731e+02,2.2876835e-03,5.1714521e-02
1.3228716e+01,2.0834157e+00,2.0396599e+03,2.4737061e+04,2.6048101e+01,1.9547993e+02,1.2000000e+01,0.0000000e+00,8.1586395e+02,8.1400311e+02,2.2859829e-03,5.1676165e-02
1.3229716e+01,2.0829463e+00,2.0396713e+03,2.4739100e+04,2.6048288e+01,1.9550598e+02,1.2000000e+01,0.0000000e+00,8.1586853e+02,8.1400897e+02,2.2844288e-03,5.1641118e-02
1.3230717e+01,2.0824769e+00,2.0396826e+03,2.4741139e+04,2.6048475e+01,1.9553203e+02,1.2000000e+01,0.0000000e+00,8.1587305e+02,8.1401483e+02,2.2828015e-03,5.1604416e-02
1.3231717e+01,2.0820076e+00,2.0396940e+03,2.4743178e+04,2.6048662e+01,1.9555807e+02,1.2000000e+01,0.0000000e+00,8.1587762e+02,8.1402063e+02,2.2812476e-03,5.1569365e-02
1.3232718e+01,2.0815392e+00,2.0397053e+03,2.4745217e+04,2.6048849e+01,1.9558412e+02,1.2000000e+01,0.0000000e+00,8.1588214e+02,8.1402649e+02,2.2796204e-03,5.1532667e-02
1.3233718e+01,2.0810707e+00,2.0397167e+03,2.4747256e+04,2.6049036e+01,1.9561017e+02,1.2000000e+01,0.0000000e+00,8.1588666e+02,8.1403235e+02,2.2779198e-03,5.1494304e-02
1.3234718e+01,2.0806024e+00,2.0397280e+03,2.4749295e+04,2.6049223e+01,1.9563622e+02,1.2000000e+01,0.0000000e+00,8.1589124e+02,8.1403821e+02,2.2763659e-03,5.1459275e-02
1.3235719e+01,2.0801349e+00,2.0397394e+03,2.4751334e+04,2.6049410e+01,1.9566226e+02,1.2000000e+01,0.0000000e+00,8.1589575e+02,8.1404401e+02,2.2747386e-03,5.1422566e-02
1.3236719e+01,2.0796673e+00,2.0397507e+03,2.4753373e+04,2.6049597e+01,1.9568831e+02,1.2000000e+01,0.0000000e+00,8.1590033e+02,8.1404987e+02,2.2731847e-03,5.1387519e-02
1.3237720e+01,2.0792000e+00,2.0397621e+03,2.4755412e+04,2.6049784e+01,1.9571436e+02,1.2000000e+01,0.0000000e+00,8.1590485e+02,8.1405573e+02,2.2714844e-03,5.1349167e-02
1.3238720e+01,2.0787330e+00,2.0397734e+03,2.4757451e+04,2.6049971e+01,1.9574040e+02,1.2000000e+01,0.0000000e+00,8.1590936e+02,8.1406152e+02,2.2698573e-03,5.1312476e-02
1.3239720e+01,2.0782659e+00,2.0397847e+03,2.4759490e+04,2.6050158e+01,1.9576645e+02,1.2000000e+01,0.0000000e+00,8.1591388e+02,8.1406738e+02,2.2682301e-03,5.1275775e-02
